component,date,value,yoy_pct
Transportation,1994-08-01,136.0,4.21
Transportation,1994-09-01,136.1,4.37
Transportation,1994-10-01,136.2,3.18
Transportation,1994-11-01,136.7,3.4
Transportation,1994-12-01,137.1,3.79
Transportation,1995-01-01,137.4,4.33
Transportation,1995-02-01,137.9,4.23
Transportation,1995-03-01,138.4,4.37
Transportation,1995-04-01,139.2,4.82
Transportation,1995-05-01,139.7,5.51
Transportation,1995-06-01,140.6,5.56
Transportation,1995-07-01,139.9,4.09
Transportation,1995-08-01,139.4,2.5
Transportation,1995-09-01,139.1,2.2
Transportation,1995-10-01,139.5,2.42
Transportation,1995-11-01,139.1,1.76
Transportation,1995-12-01,139.1,1.46
Transportation,1996-01-01,140.4,2.18
Transportation,1996-02-01,140.9,2.18
Transportation,1996-03-01,141.5,2.24
Transportation,1996-04-01,142.9,2.66
Transportation,1996-05-01,143.5,2.72
Transportation,1996-06-01,143.4,1.99
Transportation,1996-07-01,143.0,2.22
Transportation,1996-08-01,143.0,2.58
Transportation,1996-09-01,143.6,3.24
Transportation,1996-10-01,143.9,3.15
Transportation,1996-11-01,144.6,3.95
Transportation,1996-12-01,145.7,4.74
Transportation,1997-01-01,145.6,3.7
Transportation,1997-02-01,145.2,3.05
Transportation,1997-03-01,145.0,2.47
Transportation,1997-04-01,144.3,0.98
Transportation,1997-05-01,143.3,-0.14
Transportation,1997-06-01,143.6,0.14
Transportation,1997-07-01,143.3,0.21
Transportation,1997-08-01,144.1,0.77
Transportation,1997-09-01,144.8,0.84
Transportation,1997-10-01,144.7,0.56
Transportation,1997-11-01,143.9,-0.48
Transportation,1997-12-01,143.7,-1.37
Transportation,1998-01-01,143.0,-1.79
Transportation,1998-02-01,142.4,-1.93
Transportation,1998-03-01,141.5,-2.41
Transportation,1998-04-01,140.9,-2.36
Transportation,1998-05-01,141.2,-1.47
Transportation,1998-06-01,141.4,-1.53
Transportation,1998-07-01,141.7,-1.12
Transportation,1998-08-01,141.6,-1.73
Transportation,1998-09-01,141.2,-2.49
Transportation,1998-10-01,141.4,-2.28
Transportation,1998-11-01,141.3,-1.81
Transportation,1998-12-01,140.9,-1.95
Transportation,1999-01-01,140.8,-1.54
Transportation,1999-02-01,140.0,-1.69
Transportation,1999-03-01,140.7,-0.57
Transportation,1999-04-01,143.6,1.92
Transportation,1999-05-01,143.4,1.56
Transportation,1999-06-01,143.0,1.13
Transportation,1999-07-01,144.6,2.05
Transportation,1999-08-01,145.9,3.04
Transportation,1999-09-01,147.0,4.11
Transportation,1999-10-01,147.6,4.38
Transportation,1999-11-01,147.5,4.39
Transportation,1999-12-01,148.8,5.61
Transportation,2000-01-01,149.1,5.89
Transportation,2000-02-01,150.0,7.14
Transportation,2000-03-01,153.6,9.17
Transportation,2000-04-01,152.1,5.92
Transportation,2000-05-01,152.0,6.0
Transportation,2000-06-01,155.0,8.39
Transportation,2000-07-01,154.6,6.92
Transportation,2000-08-01,153.2,5.0
Transportation,2000-09-01,155.2,5.58
Transportation,2000-10-01,154.7,4.81
Transportation,2000-11-01,155.0,5.08
Transportation,2000-12-01,155.1,4.23
Transportation,2001-01-01,155.4,4.23
Transportation,2001-02-01,155.2,3.47
Transportation,2001-03-01,154.2,0.39
Transportation,2001-04-01,154.8,1.78
Transportation,2001-05-01,157.6,3.68
Transportation,2001-06-01,157.3,1.48
Transportation,2001-07-01,154.0,-0.39
Transportation,2001-08-01,153.4,0.13
Transportation,2001-09-01,156.0,0.52
Transportation,2001-10-01,152.9,-1.16
Transportation,2001-11-01,150.2,-3.1
Transportation,2001-12-01,149.2,-3.8
Transportation,2002-01-01,149.3,-3.93
Transportation,2002-02-01,148.7,-4.19
Transportation,2002-03-01,150.5,-2.4
Transportation,2002-04-01,152.5,-1.49
Transportation,2002-05-01,152.8,-3.05
Transportation,2002-06-01,152.8,-2.86
Transportation,2002-07-01,153.3,-0.45
Transportation,2002-08-01,154.0,0.39
Transportation,2002-09-01,154.2,-1.15
Transportation,2002-10-01,155.5,1.7
Transportation,2002-11-01,155.4,3.46
Transportation,2002-12-01,155.3,4.09
Transportation,2003-01-01,158.0,5.83
Transportation,2003-02-01,160.8,8.14
Transportation,2003-03-01,160.8,6.84
Transportation,2003-04-01,157.7,3.41
Transportation,2003-05-01,154.4,1.05
Transportation,2003-06-01,154.6,1.18
Transportation,2003-07-01,155.7,1.57
Transportation,2003-08-01,158.2,2.73
Transportation,2003-09-01,159.9,3.7
Transportation,2003-10-01,157.5,1.29
Transportation,2003-11-01,156.9,0.97
Transportation,2003-12-01,157.4,1.35
Transportation,2004-01-01,159.8,1.14
Transportation,2004-02-01,160.7,-0.06
Transportation,2004-03-01,160.8,0.0
Transportation,2004-04-01,159.8,1.33
Transportation,2004-05-01,161.6,4.66
Transportation,2004-06-01,162.8,5.3
Transportation,2004-07-01,162.3,4.24
Transportation,2004-08-01,162.1,2.47
Transportation,2004-09-01,163.4,2.19
Transportation,2004-10-01,166.7,5.84
Transportation,2004-11-01,169.1,7.78
Transportation,2004-12-01,168.5,7.05
Transportation,2005-01-01,166.5,4.19
Transportation,2005-02-01,168.4,4.79
Transportation,2005-03-01,169.2,5.22
Transportation,2005-04-01,170.3,6.57
Transportation,2005-05-01,168.7,4.39
Transportation,2005-06-01,169.1,3.87
Transportation,2005-07-01,172.8,6.47
Transportation,2005-08-01,177.3,9.38
Transportation,2005-09-01,187.7,14.87
Transportation,2005-10-01,184.5,10.68
Transportation,2005-11-01,176.8,4.55
Transportation,2005-12-01,176.0,4.45
Transportation,2006-01-01,179.0,7.51
Transportation,2006-02-01,178.5,6.0
Transportation,2006-03-01,178.1,5.26
Transportation,2006-04-01,181.8,6.75
Transportation,2006-05-01,182.7,8.3
Transportation,2006-06-01,183.0,8.22
Transportation,2006-07-01,186.9,8.16
Transportation,2006-08-01,188.4,6.26
Transportation,2006-09-01,181.5,-3.3
Transportation,2006-10-01,175.9,-4.66
Transportation,2006-11-01,174.9,-1.07
Transportation,2006-12-01,178.3,1.31
Transportation,2007-01-01,177.09,-1.07
Transportation,2007-02-01,177.727,-0.43
Transportation,2007-03-01,181.041,1.65
Transportation,2007-04-01,182.489,0.38
Transportation,2007-05-01,184.669,1.08
Transportation,2007-06-01,184.902,1.04
Transportation,2007-07-01,185.396,-0.8
Transportation,2007-08-01,184.328,-2.16
Transportation,2007-09-01,186.324,2.66
Transportation,2007-10-01,186.922,6.27
Transportation,2007-11-01,192.289,9.94
Transportation,2007-12-01,193.205,8.36
Transportation,2008-01-01,194.135,9.63
Transportation,2008-02-01,194.934,9.68
Transportation,2008-03-01,195.872,8.19
Transportation,2008-04-01,195.179,6.95
Transportation,2008-05-01,198.535,7.51
Transportation,2008-06-01,206.313,11.58
Transportation,2008-07-01,209.349,12.92
Transportation,2008-08-01,205.848,11.67
Transportation,2008-09-01,205.856,10.48
Transportation,2008-10-01,195.608,4.65
Transportation,2008-11-01,175.507,-8.73
Transportation,2008-12-01,166.673,-13.73
Transportation,2009-01-01,168.403,-13.25
Transportation,2009-02-01,171.424,-12.06
Transportation,2009-03-01,169.449,-13.49
Transportation,2009-04-01,170.09,-12.85
Transportation,2009-05-01,172.235,-13.25
Transportation,2009-06-01,180.667,-12.43
Transportation,2009-07-01,180.915,-13.58
Transportation,2009-08-01,183.729,-10.75
Transportation,2009-09-01,185.329,-9.97
Transportation,2009-10-01,187.793,-4.0
Transportation,2009-11-01,191.243,8.97
Transportation,2009-12-01,191.517,14.91
Transportation,2010-01-01,193.116,14.67
Transportation,2010-02-01,191.978,11.99
Transportation,2010-03-01,191.375,12.94
Transportation,2010-04-01,191.249,12.44
Transportation,2010-05-01,190.231,10.45
Transportation,2010-06-01,189.426,4.85
Transportation,2010-07-01,191.082,5.62
Transportation,2010-08-01,192.287,4.66
Transportation,2010-09-01,193.316,4.31
Transportation,2010-10-01,196.845,4.82
Transportation,2010-11-01,198.783,3.94
Transportation,2010-12-01,202.454,5.71
Transportation,2011-01-01,204.232,5.76
Transportation,2011-02-01,205.704,7.15
Transportation,2011-03-01,209.591,9.52
Transportation,2011-04-01,213.032,11.39
Transportation,2011-05-01,214.499,12.76
Transportation,2011-06-01,212.957,12.42
Transportation,2011-07-01,213.661,11.82
Transportation,2011-08-01,214.651,11.63
Transportation,2011-09-01,215.455,11.45
Transportation,2011-10-01,214.682,9.06
Transportation,2011-11-01,215.149,8.23
Transportation,2011-12-01,213.784,5.6
Transportation,2012-01-01,215.385,5.46
Transportation,2012-02-01,217.686,5.82
Transportation,2012-03-01,218.457,4.23
Transportation,2012-04-01,218.615,2.62
Transportation,2012-05-01,215.029,0.25
Transportation,2012-06-01,212.225,-0.34
Transportation,2012-07-01,211.791,-0.88
Transportation,2012-08-01,217.573,1.36
Transportation,2012-09-01,221.574,2.84
Transportation,2012-10-01,222.913,3.83
Transportation,2012-11-01,218.833,1.71
Transportation,2012-12-01,217.524,1.75
Transportation,2013-01-01,218.092,1.26
Transportation,2013-02-01,223.274,2.57
Transportation,2013-03-01,218.985,0.24
Transportation,2013-04-01,214.905,-1.7
Transportation,2013-05-01,214.01,-0.47
Transportation,2013-06-01,215.38,1.49
Transportation,2013-07-01,216.562,2.25
Transportation,2013-08-01,217.901,0.15
Transportation,2013-09-01,216.898,-2.11
Transportation,2013-10-01,216.682,-2.8
Transportation,2013-11-01,217.17,-0.76
Transportation,2013-12-01,218.715,0.55
Transportation,2014-01-01,219.287,0.55
Transportation,2014-02-01,218.525,-2.13
Transportation,2014-03-01,217.491,-0.68
Transportation,2014-04-01,218.989,1.9
Transportation,2014-05-01,218.306,2.01
Transportation,2014-06-01,218.653,1.52
Transportation,2014-07-01,218.126,0.72
Transportation,2014-08-01,217.071,-0.38
Transportation,2014-09-01,215.41,-0.69
Transportation,2014-10-01,213.73,-1.36
Transportation,2014-11-01,210.033,-3.29
Transportation,2014-12-01,204.124,-6.67
Transportation,2015-01-01,194.852,-11.14
Transportation,2015-02-01,197.087,-9.81
Transportation,2015-03-01,199.119,-8.45
Transportation,2015-04-01,198.636,-9.29
Transportation,2015-05-01,202.277,-7.34
Transportation,2015-06-01,203.86,-6.77
Transportation,2015-07-01,204.166,-6.4
Transportation,2015-08-01,202.609,-6.66
Transportation,2015-09-01,197.162,-8.47
Transportation,2015-10-01,196.445,-8.09
Transportation,2015-11-01,196.644,-6.37
Transportation,2015-12-01,194.728,-4.6
Transportation,2016-01-01,192.648,-1.13
Transportation,2016-02-01,188.784,-4.21
Transportation,2016-03-01,191.583,-3.78
Transportation,2016-04-01,194.491,-2.09
Transportation,2016-05-01,195.474,-3.36
Transportation,2016-06-01,197.236,-3.25
Transportation,2016-07-01,194.654,-4.66
Transportation,2016-08-01,194.205,-4.15
Transportation,2016-09-01,195.762,-0.71
Transportation,2016-10-01,197.151,0.36
Transportation,2016-11-01,197.331,0.35
Transportation,2016-12-01,199.146,2.27
Transportation,2017-01-01,202.082,4.9
Transportation,2017-02-01,201.566,6.77
Transportation,2017-03-01,201.165,5.0
Transportation,2017-04-01,200.904,3.3
Transportation,2017-05-01,198.623,1.61
Transportation,2017-06-01,198.062,0.42
Transportation,2017-07-01,196.903,1.16
Transportation,2017-08-01,199.59,2.77
Transportation,2017-09-01,204.503,4.47
Transportation,2017-10-01,203.282,3.11
Transportation,2017-11-01,205.698,4.24
Transportation,2017-12-01,206.332,3.61
Transportation,2018-01-01,208.964,3.41
Transportation,2018-02-01,210.466,4.42
Transportation,2018-03-01,208.649,3.72
Transportation,2018-04-01,209.542,4.3
Transportation,2018-05-01,210.576,6.02
Transportation,2018-06-01,210.83,6.45
Transportation,2018-07-01,210.467,6.89
Transportation,2018-08-01,211.843,6.14
Transportation,2018-09-01,212.734,4.02
Transportation,2018-10-01,213.82,5.18
Transportation,2018-11-01,211.019,2.59
Transportation,2018-12-01,208.595,1.1
Transportation,2019-01-01,205.719,-1.55
Transportation,2019-02-01,207.495,-1.41
Transportation,2019-03-01,210.097,0.69
Transportation,2019-04-01,213.037,1.67
Transportation,2019-05-01,211.761,0.56
Transportation,2019-06-01,209.25,-0.75
Transportation,2019-07-01,209.934,-0.25
Transportation,2019-08-01,209.27,-1.21
Transportation,2019-09-01,209.085,-1.72
Transportation,2019-10-01,210.25,-1.67
Transportation,2019-11-01,211.286,0.13
Transportation,2019-12-01,213.354,2.28
Transportation,2020-01-01,213.14,3.61
Transportation,2020-02-01,211.402,1.88
Transportation,2020-03-01,204.709,-2.56
Transportation,2020-04-01,192.375,-9.7
Transportation,2020-05-01,188.733,-10.87
Transportation,2020-06-01,192.554,-7.98
Transportation,2020-07-01,197.289,-6.02
Transportation,2020-08-01,199.971,-4.44
Transportation,2020-09-01,202.572,-3.12
Transportation,2020-10-01,203.23,-3.34
Transportation,2020-11-01,204.355,-3.28
Transportation,2020-12-01,208.196,-2.42
Transportation,2021-01-01,210.632,-1.18
Transportation,2021-02-01,212.904,0.71
Transportation,2021-03-01,217.471,6.23
Transportation,2021-04-01,220.736,14.74
Transportation,2021-05-01,225.784,19.63
Transportation,2021-06-01,233.169,21.09
Transportation,2021-07-01,234.485,18.85
Transportation,2021-08-01,234.588,17.31
Transportation,2021-09-01,235.77,16.39
Transportation,2021-10-01,241.059,18.61
Transportation,2021-11-01,248.066,21.39
Transportation,2021-12-01,253.118,21.58
Transportation,2022-01-01,254.579,20.86
Transportation,2022-02-01,257.835,21.1
Transportation,2022-03-01,266.618,22.6
Transportation,2022-04-01,264.563,19.85
Transportation,2022-05-01,269.601,19.41
Transportation,2022-06-01,278.932,19.63
Transportation,2022-07-01,272.71,16.3
Transportation,2022-08-01,265.977,13.38
Transportation,2022-09-01,265.46,12.59
Transportation,2022-10-01,268.123,11.23
Transportation,2022-11-01,267.391,7.79
Transportation,2022-12-01,262.161,3.57
Transportation,2023-01-01,263.597,3.54
Transportation,2023-02-01,263.822,2.32
Transportation,2023-03-01,263.521,-1.16
Transportation,2023-04-01,265.284,0.27
Transportation,2023-05-01,265.15,-1.65
Transportation,2023-06-01,265.787,-4.71
Transportation,2023-07-01,265.613,-2.6
Transportation,2023-08-01,270.442,1.68
Transportation,2023-09-01,271.893,2.42
Transportation,2023-10-01,270.239,0.79
Transportation,2023-11-01,269.558,0.81
Transportation,2023-12-01,269.187,2.68
Transportation,2024-01-01,267.931,1.64
Transportation,2024-02-01,270.904,2.68
Transportation,2024-03-01,274.332,4.1
Transportation,2024-04-01,274.564,3.5
Transportation,2024-05-01,272.306,2.7
Transportation,2024-06-01,269.014,1.21
Transportation,2024-07-01,268.745,1.18
Transportation,2024-08-01,268.745,-0.63
Transportation,2024-09-01,268.853,-1.12
Transportation,2024-10-01,269.476,-0.28
Transportation,2024-11-01,270.397,0.31
Transportation,2024-12-01,273.39,1.56
Transportation,2025-01-01,276.016,3.02
Transportation,2025-02-01,275.019,1.52
Transportation,2025-03-01,271.76,-0.94
Transportation,2025-04-01,270.662,-1.42
Transportation,2025-05-01,269.009,-1.21
Transportation,2025-06-01,269.017,0.0
Transportation,2025-07-01,269.382,0.24
Transportation,2025-08-01,271.591,1.06
Transportation,2025-09-01,273.656,1.79
Transportation,2025-11-01,274.113,1.72
Transportation,2025-12-01,274.073,1.36
Transportation,2026-01-01,273.21,-0.07
Transportation,2026-02-01,273.766,-0.82
Transportation,2026-03-01,285.48,3.8
Transportation,2026-04-01,289.301,6.45
Transportation,2026-05-01,293.082,8.28
