series_id        ,year,period,       value
APU0000FN1101    ,2023,M03,       2.345
APU0000FN1101    ,2023,M04,       2.398
APU0000FN1101    ,2023,M05,       2.391
APU0000FN1101    ,2023,M06,       2.334
APU0000FN1101    ,2023,M07,       2.313
APU0000FN1101    ,2023,M08,       2.305
APU0000FN1101    ,2023,M09,       2.364
APU0000FN1101    ,2023,M10,       2.357
APU0000FN1101    ,2023,M11,       2.126
APU0000FN1101    ,2023,M12,       2.111
APU0000FN1101    ,2024,M01,       2.214
APU0000FN1101    ,2024,M02,       2.245
APU0000FN1101    ,2024,M03,       2.282
APU0000FN1101    ,2024,M04,       2.277
APU0000FN1101    ,2024,M05,       2.236
APU0000FN1101    ,2024,M06,       2.021
APU0000FN1101    ,2024,M07,       2.087
APU0000FN1101    ,2024,M08,       2.056
APU0000FN1101    ,2024,M09,       1.998
APU0000FN1101    ,2024,M10,       2.032
APU0000FN1101    ,2024,M11,       1.982
APU0000FN1101    ,2024,M12,       1.845
APU0000FN1101    ,2025,M01,       2.093
APU0000FN1101    ,2025,M02,       2.101
APU0000FN1101    ,2025,M03,       2.103
APU0000FN1101    ,2025,M04,       2.104
APU0000FN1101    ,2025,M05,       2.129
APU0000FN1101    ,2025,M06,       2.183
APU0000FN1101    ,2025,M07,       2.199
APU0000FN1101    ,2025,M08,       2.208
APU0000FN1101    ,2025,M09,       2.234
APU0000FN1101    ,2025,M10,           -
APU0000FN1101    ,2025,M11,       2.093
APU0000FN1101    ,2025,M12,       1.975
APU0000FN1101    ,2026,M01,       2.115
APU0000FN1101    ,2026,M02,       2.215
APU0000FN1101    ,2026,M03,       2.204
APU0000FN1101    ,2026,M04,       2.246
APU0000FN1101    ,2026,M05,       2.195
APU0000FN1101    ,2026,M06,       2.196
APU0000FN1102    ,2018,M04,       0.336
APU0000FN1102    ,2018,M05,       0.326
APU0000FN1102    ,2018,M06,       0.327
APU0000FN1102    ,2018,M07,       0.334
APU0000FN1102    ,2018,M08,       0.343
APU0000FN1102    ,2018,M09,       0.352
APU0000FN1102    ,2018,M10,       0.366
APU0000FN1102    ,2018,M11,       0.349
APU0000FN1102    ,2018,M12,       0.333
APU0000FN1102    ,2019,M01,       0.347
APU0000FN1102    ,2019,M02,       0.354
APU0000FN1102    ,2019,M03,       0.363
APU0000FN1102    ,2019,M04,       0.349
APU0000FN1102    ,2019,M05,       0.351
APU0000FN1102    ,2019,M06,       0.341
APU0000FN1102    ,2019,M07,       0.336
APU0000FN1102    ,2019,M08,       0.338
APU0000FN1102    ,2019,M09,       0.345
APU0000FN1102    ,2019,M10,       0.347
APU0000FN1102    ,2019,M11,       0.344
APU0000FN1102    ,2019,M12,       0.345
APU0000FN1102    ,2020,M01,       0.361
APU0000FN1102    ,2020,M02,       0.361
APU0000FN1102    ,2020,M03,       0.373
APU0000FN1102    ,2020,M04,       0.381
APU0000FN1102    ,2020,M05,       0.373
APU0000FN1102    ,2020,M06,       0.398
APU0000FN1102    ,2020,M07,       0.385
APU0000FN1102    ,2020,M08,       0.392
APU0000FN1102    ,2020,M09,       0.397
APU0000FN1102    ,2020,M10,       0.400
APU0000FN1102    ,2020,M11,       0.394
APU0000FN1102    ,2020,M12,       0.394
APU0000FN1102    ,2021,M01,       0.411
APU0000FN1102    ,2021,M02,       0.402
APU0000FN1102    ,2021,M03,       0.407
APU0000FN1102    ,2021,M04,       0.397
APU0000FN1102    ,2021,M05,       0.387
APU0000FN1102    ,2021,M06,       0.396
APU0000FN1102    ,2021,M07,       0.399
APU0000FN1102    ,2021,M08,       0.404
APU0000FN1102    ,2021,M09,       0.419
APU0000FN1102    ,2021,M10,       0.436
APU0000FN1102    ,2021,M11,       0.431
APU0000FN1102    ,2021,M12,       0.440
APU0000FN1102    ,2022,M01,       0.449
APU0000FN1102    ,2022,M02,       0.456
APU0000FN1102    ,2022,M03,       0.478
APU0000FN1102    ,2022,M04,       0.477
APU0000FN1102    ,2022,M05,       0.473
APU0000FN1102    ,2022,M06,       0.489
APU0000FN1102    ,2022,M07,       0.506
APU0000FN1102    ,2022,M08,       0.531
APU0000FN1102    ,2022,M09,       0.514
APU0000FN1102    ,2022,M10,       0.529
APU0000FN1102    ,2022,M11,       0.526
APU0000FN1102    ,2022,M12,       0.541
APU0000FN1102    ,2023,M01,       0.544
APU0000FN1102    ,2023,M02,       0.537
APU0000FN1102    ,2023,M03,       0.559
APU0000FN1102    ,2023,M04,       0.551
APU0000FN1102    ,2023,M05,       0.537
APU0000FN1102    ,2023,M06,       0.550
APU0000FN1102    ,2023,M07,       0.551
APU0000FN1102    ,2023,M08,       0.573
APU0000FN1102    ,2023,M09,       0.554
APU0000FN1102    ,2023,M10,       0.564
APU0000FN1102    ,2023,M11,       0.551
APU0000FN1102    ,2023,M12,       0.567
APU0000FN1102    ,2024,M01,       0.613
APU0000FN1102    ,2024,M02,       0.581
APU0000FN1102    ,2024,M03,       0.573
APU0000FN1102    ,2024,M04,       0.593
APU0000FN1102    ,2024,M05,       0.563
APU0000FN1102    ,2024,M06,       0.564
APU0000FN1102    ,2024,M07,       0.577
APU0000FN1102    ,2024,M08,       0.583
APU0000FN1102    ,2024,M09,       0.576
APU0000FN1102    ,2024,M10,       0.567
APU0000FN1102    ,2024,M11,       0.551
APU0000FN1102    ,2024,M12,       0.541
APU0000FN1102    ,2025,M01,       0.582
APU0000FN1102    ,2025,M02,       0.572
APU0000FN1102    ,2025,M03,       0.583
APU0000FN1102    ,2025,M04,       0.581
APU0000FN1102    ,2025,M05,       0.558
APU0000FN1102    ,2025,M06,       0.579
APU0000FN1102    ,2025,M07,       0.565
APU0000FN1102    ,2025,M08,       0.567
APU0000FN1102    ,2025,M09,       0.569
APU0000FN1102    ,2025,M10,           -
APU0000FN1102    ,2025,M11,       0.549
APU0000FN1102    ,2025,M12,       0.548
APU0000FN1102    ,2026,M01,       0.611
APU0000FN1102    ,2026,M02,       0.593
APU0000FN1102    ,2026,M03,       0.603
APU0000FN1102    ,2026,M04,       0.590
APU0000FN1102    ,2026,M05,       0.574
APU0000FN1102    ,2026,M06,       0.612
APU0000FS1101    ,2018,M04,       4.153
APU0000FS1101    ,2018,M05,       4.112
APU0000FS1101    ,2018,M06,       4.064
APU0000FS1101    ,2018,M07,       4.110
APU0000FS1101    ,2018,M08,       4.085
APU0000FS1101    ,2018,M09,       4.119
APU0000FS1101    ,2018,M10,       4.111
APU0000FS1101    ,2018,M11,       3.953
APU0000FS1101    ,2018,M12,       3.931
APU0000FS1101    ,2019,M01,       4.055
APU0000FS1101    ,2019,M02,       4.154
APU0000FS1101    ,2019,M03,       4.261
APU0000FS1101    ,2019,M04,       4.019
APU0000FS1101    ,2019,M05,       4.111
APU0000FS1101    ,2019,M06,       3.921
APU0000FS1101    ,2019,M07,       3.977
APU0000FS1101    ,2019,M08,       4.036
APU0000FS1101    ,2019,M09,       3.954
APU0000FS1101    ,2019,M10,       3.979
APU0000FS1101    ,2019,M11,       3.713
APU0000FS1101    ,2019,M12,       3.624
APU0000FS1101    ,2020,M01,       3.864
APU0000FS1101    ,2020,M02,       3.762
APU0000FS1101    ,2020,M03,       3.857
APU0000FS1101    ,2020,M04,       3.725
APU0000FS1101    ,2020,M05,       3.535
APU0000FS1101    ,2020,M06,       3.491
APU0000FS1101    ,2020,M07,       3.572
APU0000FS1101    ,2020,M08,       3.623
APU0000FS1101    ,2020,M09,       3.570
APU0000FS1101    ,2020,M10,       3.586
APU0000FS1101    ,2020,M11,       3.325
APU0000FS1101    ,2020,M12,       3.533
APU0000FS1101    ,2021,M01,       3.644
APU0000FS1101    ,2021,M02,       3.661
APU0000FS1101    ,2021,M03,       3.643
APU0000FS1101    ,2021,M04,       3.521
APU0000FS1101    ,2021,M05,       3.561
APU0000FS1101    ,2021,M06,       3.585
APU0000FS1101    ,2021,M07,       3.599
APU0000FS1101    ,2021,M08,       3.634
APU0000FS1101    ,2021,M09,       3.568
APU0000FS1101    ,2021,M10,       3.652
APU0000FS1101    ,2021,M11,       3.477
APU0000FS1101    ,2021,M12,       3.474
APU0000FS1101    ,2022,M01,       3.672
APU0000FS1101    ,2022,M02,       3.774
APU0000FS1101    ,2022,M03,       4.076
APU0000FS1101    ,2022,M04,       4.150
APU0000FS1101    ,2022,M05,       4.285
APU0000FS1101    ,2022,M06,       4.386
APU0000FS1101    ,2022,M07,       4.552
APU0000FS1101    ,2022,M08,       4.699
APU0000FS1101    ,2022,M09,       4.718
APU0000FS1101    ,2022,M10,       4.847
APU0000FS1101    ,2022,M11,       4.639
APU0000FS1101    ,2022,M12,       4.811
APU0000FS1101    ,2023,M01,       4.882
APU0000FS1101    ,2023,M02,       4.869
APU0000FS1101    ,2023,M03,       4.663
APU0000FS1101    ,2023,M04,       4.452
APU0000FS1101    ,2023,M05,       4.549
APU0000FS1101    ,2023,M06,       4.452
APU0000FS1101    ,2023,M07,       4.465
APU0000FS1101    ,2023,M08,       4.411
APU0000FS1101    ,2023,M09,       4.407
APU0000FS1101    ,2023,M10,       4.550
APU0000FS1101    ,2023,M11,       4.520
APU0000FS1101    ,2023,M12,       4.505
APU0000FS1101    ,2024,M01,       4.659
APU0000FS1101    ,2024,M02,       4.634
APU0000FS1101    ,2024,M03,       4.484
APU0000FS1101    ,2024,M04,       4.629
APU0000FS1101    ,2024,M05,       4.589
APU0000FS1101    ,2024,M06,       4.696
APU0000FS1101    ,2024,M07,       4.897
APU0000FS1101    ,2024,M08,       4.796
APU0000FS1101    ,2024,M09,       5.004
APU0000FS1101    ,2024,M10,       4.937
APU0000FS1101    ,2024,M11,       4.794
APU0000FS1101    ,2024,M12,       4.728
APU0000FS1101    ,2025,M01,       4.912
APU0000FS1101    ,2025,M02,       4.869
APU0000FS1101    ,2025,M03,       4.816
APU0000FS1101    ,2025,M04,       4.780
APU0000FS1101    ,2025,M05,       4.952
APU0000FS1101    ,2025,M06,       4.872
APU0000FS1101    ,2025,M07,       4.797
APU0000FS1101    ,2025,M08,       4.828
APU0000FS1101    ,2025,M09,       4.787
APU0000FS1101    ,2025,M10,           -
APU0000FS1101    ,2025,M11,       4.310
APU0000FS1101    ,2025,M12,       4.408
APU0000FS1101    ,2026,M01,       4.383
APU0000FS1101    ,2026,M02,       4.314
APU0000FS1101    ,2026,M03,       4.258
APU0000FS1101    ,2026,M04,       4.216
APU0000FS1101    ,2026,M05,       3.929
APU0000FS1101    ,2026,M06,       3.816
APU0100701111    ,1995,M12,       0.275
APU0100701111    ,1996,M01,       0.312
APU0100701111    ,1996,M02,       0.288
APU0100701111    ,1996,M03,       0.303
APU0100701111    ,1996,M04,       0.297
APU0100701111    ,1996,M05,       0.304
APU0100701111    ,1996,M06,       0.317
APU0100701111    ,1996,M07,       0.326
APU0100701111    ,1996,M08,       0.336
APU0100701111    ,1996,M09,       0.343
APU0100701111    ,1996,M10,       0.308
APU0100701111    ,1996,M11,       0.326
APU0100701111    ,1996,M12,       0.340
APU0100701111    ,1997,M01,       0.348
APU0100701111    ,1997,M02,       0.343
APU0100701111    ,1997,M03,       0.359
APU0100701111    ,1997,M04,       0.353
APU0100701111    ,1997,M05,       0.350
APU0100701111    ,1997,M06,       0.347
APU0100701111    ,1997,M07,       0.347
APU0100701111    ,1997,M08,       0.336
APU0100701111    ,1997,M09,       0.335
APU0100701111    ,1997,M10,       0.308
APU0100701111    ,1997,M11,       0.308
APU0100701111    ,1997,M12,       0.289
APU0100701111    ,1998,M01,       0.310
APU0100701111    ,1998,M02,       0.300
APU0100701111    ,1998,M03,       0.316
APU0100701111    ,1998,M04,       0.304
APU0100701111    ,1998,M05,       0.307
APU0100701111    ,1998,M06,       0.311
APU0100701111    ,1998,M07,       0.316
APU0100701111    ,1998,M08,       0.317
APU0100701111    ,1998,M09,       0.317
APU0100701111    ,1998,M10,       0.313
APU0100701111    ,1998,M11,       0.299
APU0100701111    ,1998,M12,       0.303
APU0100701111    ,1999,M01,       0.315
APU0100701111    ,1999,M02,       0.294
APU0100701111    ,1999,M03,       0.298
APU0100701111    ,1999,M04,       0.294
APU0100701111    ,1999,M05,       0.313
APU0100701111    ,1999,M06,       0.313
APU0100701111    ,1999,M07,       0.316
APU0100701111    ,1999,M08,       0.323
APU0100701111    ,1999,M09,       0.321
APU0100701111    ,1999,M10,       0.300
APU0100701111    ,1999,M11,       0.273
APU0100701111    ,1999,M12,       0.261
APU0100701111    ,2000,M01,       0.278
APU0100701111    ,2000,M02,       0.255
APU0100701111    ,2000,M03,       0.272
APU0100701111    ,2000,M04,       0.274
APU0100701111    ,2000,M05,       0.290
APU0100701111    ,2000,M06,       0.284
APU0100701111    ,2000,M07,       0.282
APU0100701111    ,2000,M08,       0.280
APU0100701111    ,2000,M09,       0.278
APU0100701111    ,2000,M10,       0.283
APU0100701111    ,2000,M11,       0.254
APU0100701111    ,2000,M12,       0.278
APU0100701111    ,2001,M01,       0.290
APU0100701111    ,2001,M02,       0.290
APU0100701111    ,2001,M03,       0.289
APU0100701111    ,2001,M04,       0.288
APU0100701111    ,2001,M05,       0.297
APU0100701111    ,2001,M06,       0.300
APU0100701111    ,2001,M07,       0.306
APU0100701111    ,2001,M08,       0.307
APU0100701111    ,2001,M09,       0.310
APU0100701111    ,2001,M10,       0.312
APU0100701111    ,2001,M11,       0.305
APU0100701111    ,2001,M12,       0.303
APU0100701111    ,2002,M01,       0.302
APU0100701111    ,2002,M02,       0.281
APU0100701111    ,2002,M03,       0.284
APU0100701111    ,2002,M04,       0.293
APU0100701111    ,2002,M05,       0.296
APU0100701111    ,2002,M06,       0.296
APU0100701111    ,2002,M07,       0.302
APU0100701111    ,2002,M08,       0.307
APU0100701111    ,2002,M09,       0.302
APU0100701111    ,2002,M10,       0.280
APU0100701111    ,2002,M11,       0.298
APU0100701111    ,2002,M12,       0.305
APU0100701111    ,2003,M01,       0.320
APU0100701111    ,2003,M02,       0.287
APU0100701111    ,2003,M03,       0.308
APU0100701111    ,2003,M04,       0.293
APU0100701111    ,2003,M05,       0.343
APU0100701111    ,2003,M06,       0.338
APU0100701111    ,2003,M07,       0.334
APU0100701111    ,2003,M08,       0.338
APU0100701111    ,2003,M09,       0.322
APU0100701111    ,2003,M10,       0.333
APU0100701111    ,2003,M11,       0.346
APU0100701111    ,2003,M12,       0.350
APU0100701111    ,2004,M01,       0.371
APU0100701111    ,2004,M02,       0.368
APU0100701111    ,2004,M03,       0.347
APU0100701111    ,2004,M04,       0.317
APU0100701111    ,2004,M05,       0.358
APU0100701111    ,2004,M06,       0.359
APU0100701111    ,2004,M07,       0.385
APU0100701111    ,2004,M08,       0.379
APU0100701111    ,2004,M09,       0.381
APU0100701111    ,2004,M10,       0.330
APU0100701111    ,2004,M11,       0.378
APU0100701111    ,2004,M12,       0.340
APU0100701111    ,2005,M01,       0.393
APU0100701111    ,2005,M02,       0.390
APU0100701111    ,2005,M03,       0.387
APU0100701111    ,2005,M04,       0.401
APU0100701111    ,2005,M05,       0.405
APU0100701111    ,2005,M06,       0.390
APU0100701111    ,2005,M07,       0.399
APU0100701111    ,2005,M08,       0.396
APU0100701111    ,2005,M09,       0.384
APU0100701111    ,2005,M10,       0.357
APU0100701111    ,2005,M11,       0.323
APU0100701111    ,2005,M12,       0.323
APU0100701111    ,2006,M01,       0.333
APU0100701111    ,2006,M02,       0.337
APU0100701111    ,2006,M03,       0.342
APU0100701111    ,2006,M04,       0.328
APU0100701111    ,2006,M05,       0.343
APU0100701111    ,2006,M06,       0.350
APU0100701111    ,2006,M07,       0.356
APU0100701111    ,2006,M08,       0.359
APU0100701111    ,2006,M09,       0.359
APU0100701111    ,2006,M10,       0.356
APU0100701111    ,2006,M11,       0.357
APU0100701111    ,2006,M12,       0.337
APU0100701111    ,2007,M01,       0.368
APU0100701111    ,2007,M02,       0.370
APU0100701111    ,2007,M03,       0.359
APU0100701111    ,2007,M04,       0.360
APU0100701111    ,2007,M05,       0.374
APU0100701111    ,2007,M06,       0.375
APU0100701111    ,2007,M07,       0.376
APU0100701111    ,2007,M08,       0.378
APU0100701111    ,2007,M09,       0.372
APU0100701111    ,2007,M10,       0.367
APU0100701111    ,2007,M11,       0.433
APU0100701111    ,2007,M12,       0.482
APU0100701111    ,2008,M01,       0.489
APU0100701111    ,2008,M02,       0.495
APU0100701111    ,2008,M03,       0.518
APU0100701111    ,2008,M04,       0.555
APU0100701111    ,2008,M05,       0.565
APU0100701111    ,2008,M06,       0.582
APU0100701111    ,2008,M07,       0.634
APU0100701111    ,2008,M08,       0.626
APU0100701111    ,2008,M09,       0.615
APU0100701111    ,2008,M10,       0.598
APU0100701111    ,2008,M11,       0.579
APU0100701111    ,2008,M12,       0.595
APU0100701111    ,2009,M01,       0.578
APU0100701111    ,2009,M02,       0.579
APU0100701111    ,2009,M03,       0.573
APU0100701111    ,2009,M04,       0.565
APU0100701111    ,2010,M06,       0.566
APU0100701111    ,2010,M07,       0.560
APU0100701111    ,2010,M08,       0.555
APU0100701111    ,2010,M09,       0.544
APU0100701111    ,2010,M10,       0.516
APU0100701111    ,2010,M11,       0.516
APU0100701111    ,2010,M12,       0.511
APU0100701111    ,2011,M01,       0.566
APU0100701111    ,2011,M02,       0.571
APU0100701111    ,2011,M03,       0.570
APU0100701111    ,2011,M04,       0.551
APU0100701111    ,2011,M10,       0.569
APU0100701111    ,2011,M11,       0.573
APU0100701111    ,2011,M12,       0.563
APU0100701111    ,2012,M01,       0.570
APU0100701111    ,2012,M02,       0.573
APU0100701111    ,2012,M03,       0.568
APU0100701111    ,2012,M04,       0.561
APU0100701111    ,2012,M05,       0.569
APU0100701111    ,2012,M11,       0.558
APU0100701111    ,2012,M12,       0.560
APU0100701111    ,2013,M01,       0.605
APU0100701111    ,2013,M02,       0.614
APU0100701111    ,2013,M03,       0.584
APU0100701111    ,2013,M04,       0.611
APU0100701111    ,2013,M05,       0.588
APU0100701111    ,2013,M06,       0.585
APU0100701111    ,2013,M07,       0.569
APU0100701111    ,2013,M08,       0.570
APU0100701111    ,2013,M09,       0.558
APU0100701111    ,2013,M10,       0.556
APU0100701111    ,2013,M11,       0.641
APU0100701111    ,2013,M12,       0.637
APU0100701111    ,2014,M01,       0.661
APU0100701111    ,2014,M02,       0.670
APU0100701111    ,2014,M03,       0.660
APU0100701111    ,2014,M04,       0.660
APU0100701111    ,2014,M05,       0.641
APU0100701111    ,2014,M06,       0.664
APU0100701111    ,2014,M07,       0.660
APU0100701111    ,2014,M08,       0.679
APU0100701111    ,2014,M09,       0.612
APU0100701111    ,2014,M10,       0.616
APU0100701111    ,2014,M11,       0.619
APU0100701111    ,2014,M12,       0.613
APU0100701111    ,2015,M01,       0.610
APU0100701111    ,2015,M02,       0.626
APU0100701111    ,2015,M03,       0.618
APU0100701111    ,2015,M04,       0.582
APU0100701111    ,2015,M05,       0.609
APU0100701111    ,2015,M06,       0.603
APU0100701111    ,2015,M07,       0.605
APU0100701111    ,2015,M08,       0.620
APU0100701111    ,2015,M09,       0.596
APU0100701111    ,2015,M10,       0.614
APU0100701111    ,2016,M05,       0.669
APU0100701111    ,2016,M06,       0.662
APU0100701111    ,2016,M07,       0.669
APU0100701111    ,2016,M08,       0.663
APU0100701111    ,2016,M09,       0.668
APU0100701111    ,2016,M10,       0.640
APU0100701111    ,2025,M10,           -
APU0100701312    ,1995,M12,       0.660
APU0100701312    ,1996,M01,       0.657
APU0100701312    ,1996,M02,       0.653
APU0100701312    ,1996,M03,       0.651
APU0100701312    ,1996,M06,       0.559
APU0100701312    ,1996,M07,       0.563
APU0100701312    ,1996,M08,       0.574
APU0100701312    ,1996,M09,       0.566
APU0100701312    ,1996,M10,       0.566
APU0100701312    ,1996,M12,       0.525
APU0100701312    ,1997,M01,       0.535
APU0100701312    ,1997,M02,       0.553
APU0100701312    ,1997,M03,       0.549
APU0100701312    ,1997,M04,       0.535
APU0100701312    ,1997,M05,       0.534
APU0100701312    ,1997,M06,       0.536
APU0100701312    ,1997,M07,       0.537
APU0100701312    ,1997,M08,       0.553
APU0100701312    ,1997,M09,       0.555
APU0100701312    ,2025,M10,           -
APU0100701322    ,1995,M01,       0.809
APU0100701322    ,1995,M02,       0.888
APU0100701322    ,1995,M03,       0.928
APU0100701322    ,1995,M04,       0.829
APU0100701322    ,1995,M05,       0.828
APU0100701322    ,1995,M06,       0.859
APU0100701322    ,1995,M07,       0.842
APU0100701322    ,1995,M08,       0.843
APU0100701322    ,1995,M09,       0.857
APU0100701322    ,1995,M10,       0.775
APU0100701322    ,1995,M11,       0.771
APU0100701322    ,1995,M12,       0.856
APU0100701322    ,1996,M01,       0.831
APU0100701322    ,1996,M02,       0.796
APU0100701322    ,1996,M03,       0.805
APU0100701322    ,1996,M04,       0.803
APU0100701322    ,1996,M05,       0.789
